0:0:0:0:0:0:0:1 - - [27/May/2025:11:11:39 +0700] "GET /jellycat1/signinup.jsp?status=logout_success HTTP/1.1" 200 5450
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:02 +0700] "GET /jellycat1/ HTTP/1.1" 200 3972799
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:16 +0700] "GET /jellycat1/SignInUp HTTP/1.1" 200 5450
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:24 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:24 +0700] "GET /jellycat1/Product HTTP/1.1" 200 1983292
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:26 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:26 +0700] "GET /jellycat1/signinup.jsp?status=logout_success HTTP/1.1" 200 5450
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:28 +0700] "GET /jellycat1/ProductList HTTP/1.1" 200 3972799
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:30 +0700] "GET /jellycat1/SignInUp HTTP/1.1" 200 5450
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:40 +0700] "GET /jellycat1/Product HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:40 +0700] "GET /jellycat1/signinup.jsp?status=login_required HTTP/1.1" 200 5450
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:45 +0700] "GET /jellycat1/Category HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2025:11:12:45 +0700] "GET /jellycat1/signinup.jsp?status=login_required HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:23:11 +0700] "GET /jellycat1/ProductList HTTP/1.1" 200 3972799
127.0.0.1 - - [27/May/2025:11:23:11 +0700] "GET /jellycat1/ProductList HTTP/1.1" 200 3972799
127.0.0.1 - - [27/May/2025:11:23:17 +0700] "GET /jellycat1/contact.jsp HTTP/1.1" 200 4310
127.0.0.1 - - [27/May/2025:11:23:25 +0700] "GET /jellycat1/about.jsp HTTP/1.1" 200 5433
127.0.0.1 - - [27/May/2025:11:26:00 +0700] "GET /jellycat1/SignInUp HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:26:09 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:26:10 +0700] "GET /jellycat1/ProductList HTTP/1.1" 200 3972802
127.0.0.1 - - [27/May/2025:11:26:15 +0700] "GET /jellycat1/profile.jsp HTTP/1.1" 200 3113
127.0.0.1 - - [27/May/2025:11:26:19 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:26:20 +0700] "GET /jellycat1/signinup.jsp?status=logout_success HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:28:36 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:28:36 +0700] "GET /jellycat1/Product HTTP/1.1" 200 1983292
127.0.0.1 - - [27/May/2025:11:37:48 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:37:48 +0700] "GET /jellycat1/signinup.jsp?status=logout_success HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:37:55 +0700] "GET /jellycat1/Product HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:37:56 +0700] "GET /jellycat1/signinup.jsp?status=login_required HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:38:02 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:38:02 +0700] "GET /jellycat1/Product HTTP/1.1" 200 1983292
127.0.0.1 - - [27/May/2025:11:38:04 +0700] "POST /jellycat1/SignInUp HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:38:04 +0700] "GET /jellycat1/signinup.jsp?status=logout_success HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:38:10 +0700] "GET /jellycat1/Product HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2025:11:38:10 +0700] "GET /jellycat1/signinup.jsp?status=login_required HTTP/1.1" 200 5450
127.0.0.1 - - [27/May/2025:11:38:13 +0700] "GET /jellycat1/ProductList HTTP/1.1" 200 3972799
127.0.0.1 - - [27/May/2025:11:38:15 +0700] "GET /jellycat1/SignInUp HTTP/1.1" 200 5450
